name,email,region,products,profileUrl
Farma Smotlacha,,294 74 Hlavenec,,https://mapafarem.cz/farma/13387371765
Ovocnářská bio farma Kareš Ostroměř,,507 52 Ostroměř,,https://mapafarem.cz/farma/13387371766
Němcova selská mlékárna Radonice spol. s r. o.,,250 73 Praha-Jenštejn,,https://mapafarem.cz/farma/13387371767
Farma a Minimlékárna Tehov,,251 01 Tehov-Říčany u Prahy,,https://mapafarem.cz/farma/13387371768
Farma Miller Svrkyně,,252 64 Svrkyně-Velké Přílepy,,https://mapafarem.cz/farma/13387371769
Mlékomat Farma Miller,,252 64 Svrkyně-Velké Přílepy,,https://mapafarem.cz/farma/13387371770
Němcova farma Radonice,,250 73 Praha-Vinoř,,https://mapafarem.cz/farma/13387371772
Farma Krupička,,252 61 Dobrovíz-Jeneč,,https://mapafarem.cz/farma/13387371774
FARMA HOMOLKA,,267 27 Liteň,,https://mapafarem.cz/farma/13387371775
Mléčná farma,,517 41 Svídnice-Kostelec nad Orlicí,,https://mapafarem.cz/farma/13387371776
Mlékárna Krasolesí,,110 00 Praha 1-Nové Město,,https://mapafarem.cz/farma/13387371777
Farma na mléko,,257 01 Postupice,,https://mapafarem.cz/farma/13387371778
Včelař Borský - prodej medu přímo od včelaře,,169 00 Praha-Praha 6,,https://mapafarem.cz/farma/13387371779
Rodinné včelařství Najman,,253 01 Hostivice,,https://mapafarem.cz/farma/13387371783
Včelařské potřeby JaHan s.r.o.,,143 00 Praha 12,,https://mapafarem.cz/farma/13387371784
Medocentrum - Jan Löffelmann,,193 00 Praha 20,,https://mapafarem.cz/farma/13387371785
Medárna,,160 00 Praha 6-Dejvice,,https://mapafarem.cz/farma/13387371787
"Prodej medu od včelaře, Hrusice",,251 66 Hrusice,,https://mapafarem.cz/farma/13387371789
Medovinárna,,120 00 Praha-Praha 2,,https://mapafarem.cz/farma/13387371791
Senohrabský Med - Prodej medu Praha,,251 65 Ondřejov,,https://mapafarem.cz/farma/13387371793
Společenská vína,,140 00 Praha 4,,https://mapafarem.cz/farma/13387371797
Vinice a Vinotéka sv. Kláry - Botanická zahrada Praha,,171 00 Praha-Praha-Troja,,https://mapafarem.cz/farma/13387371798
"Francouzská vína, sýry a pochutiny / Château Šafaříkova / French wine Prague",,120 00 Praha 2-Vinohrady,,https://mapafarem.cz/farma/13387371799
Vinný sklep Grébovka,,140 00 Praha 2-Vinohrady,,https://mapafarem.cz/farma/13387371800
Na skleničku,,110 00 Praha-Praha 1,,https://mapafarem.cz/farma/13387371801
Vinárna Šmerák,,120 00 Praha-Praha 2,,https://mapafarem.cz/farma/13387371802
Vinařské družstvo svatý Václav-vinice Máchalka,,190 00 Praha 9,,https://mapafarem.cz/farma/13387371803
Konečně víno,,101 00 Praha 10-Vršovice,,https://mapafarem.cz/farma/13387371804
Vinotéka Žižkov,,130 00 Praha 3-Žižkov,,https://mapafarem.cz/farma/13387371805
Vinograf,,110 00 Praha 1-Nové Město,,https://mapafarem.cz/farma/13387371806
VINO MARKUZZI,,110 00 Praha 1-Staré Město,,https://mapafarem.cz/farma/13387371807
Luxusní vína,,150 00 Praha-Praha 5,,https://mapafarem.cz/farma/13387371808
Vinotéka Správná adresa,,186 00 Praha-Praha 8,,https://mapafarem.cz/farma/13387371810
Vinárna U Vávrů,,120 00 Praha 2-Vinohrady,,https://mapafarem.cz/farma/13387371811
U Stárků,,150 00 Praha 5-Smíchov,,https://mapafarem.cz/farma/13387371812
IKONA Wine Bar,,110 00 Praha 1-Malá Strana,,https://mapafarem.cz/farma/13387371813
Moravská banka vín,,170 00 Praha 7-Holešovice,,https://mapafarem.cz/farma/13387371814
Řeznictví Farma Bublava,,190 00 Praha 9,,https://mapafarem.cz/farma/13387371815
Řezník - Uzenář Jan Herák,,130 00 Praha 3-Žižkov,,https://mapafarem.cz/farma/13387371817
Řeznictví Mrázek,,120 00 Praha-Praha 2,,https://mapafarem.cz/farma/13387371818
Břevnovské řeznictví,,169 00 Praha 6-Břevnov,,https://mapafarem.cz/farma/13387371819
Naše maso Dlouhá,,110 00 Praha-Praha 1,,https://mapafarem.cz/farma/13387371820
Chlazená Drůbež Palmovka,,180 00 Praha 8-Libeň,,https://mapafarem.cz/farma/13387371821
Řeznictví Uzenářství Marek Aron,,110 00 Nové Město-Praha 1,,https://mapafarem.cz/farma/13387371822
MEATPOINT Řeznictví a bistro - Bubeneč,,160 00 Praha 6-Bubeneč,,https://mapafarem.cz/farma/13387371823
Maso - Křižíkova,,186 00 Praha 8-Karlín,,https://mapafarem.cz/farma/13387371824
Masna Kozí,,110 00 Praha-Praha 1,,https://mapafarem.cz/farma/13387371825
Trhy na Tyláku,,120 00 Praha 2-Nové Město,,https://mapafarem.cz/farma/13387371826
Farmářský trh Spořilov,,141 00 Praha 4,,https://mapafarem.cz/farma/13387371827
Farmářské trhy Pankrác,,140 00 Praha 4-Nusle,,https://mapafarem.cz/farma/13387371828
Farmářské trhy Černý Most,,198 00 Praha 14-Černý Most,,https://mapafarem.cz/farma/13387371829
Karlínský farmářský trh,,186 00 Praha 8-Karlín,,https://mapafarem.cz/farma/13387371831
"Farmářské trhy, Jesenice",,252 42 Jesenice-Jesenice u Prahy,,https://mapafarem.cz/farma/13387371833
Čimické trhy,,181 00 Praha 8,,https://mapafarem.cz/farma/13387371834
Podřipská Farma,,413 01 Kyškovice,,https://mapafarem.cz/farma/13387371836
Farma Stehlík,,267 51 Chodouň-Zdice,,https://mapafarem.cz/farma/13387371837
Farma Hedecko,,270 34 Břežany,,https://mapafarem.cz/farma/13387371838
Zdravě a přírodně z. s. Nový dvůr,,273 51 Svárov-Unhošť,,https://mapafarem.cz/farma/13387371839
Farma Krišnův dvůr,,257 01 Chotýšany-Postupice,,https://mapafarem.cz/farma/13387371840
Jezdecká škola FARMA HRÁDEK,,250 63 Mratín,,https://mapafarem.cz/farma/13387371841
Bylinářství Praha,,110 00 Praha 1-Nové Město,,https://mapafarem.cz/farma/13387371843
Dr.Svatek - Byliny a koření,,110 00 Praha-Praha 1,,https://mapafarem.cz/farma/13387371844
Bylinky Kamille,,120 00 Praha 2-Vinohrady,,https://mapafarem.cz/farma/13387371845
Léčivé byliny U Černého orla,,140 00 Praha-Praha 4,,https://mapafarem.cz/farma/13387371846
Herbas,,110 00 Praha 1-Nové Město,,https://mapafarem.cz/farma/13387371847
PragueGreens,,120 00 Praha 2-Vinohrady,,https://mapafarem.cz/farma/13387371850
SONNENTOR biočaje a biokoření,,110 00 Praha 1-Nové Město,,https://mapafarem.cz/farma/13387371852
Bylinná lékárna s.r.o.,,251 01 Říčany-Říčany u Prahy,,https://mapafarem.cz/farma/13387371853
Kalendova Chabrybárna,,184 00 Praha-Dolní Chabry,,https://mapafarem.cz/farma/13387371855
Farma Harvan Čerčany,,257 22 Čerčany,,https://mapafarem.cz/farma/13387371859
Statek č.6 - vyzrálé hovězí ze statku,,257 53 Vrchotovy Janovice,,https://mapafarem.cz/farma/13387371861
Alpaky z Posázaví,,257 44 Lešany-Netvořice,,https://mapafarem.cz/farma/13387371862
"Prodej vajec z podestýlky, Václav Matoušek",,257 22 Čerčany,,https://mapafarem.cz/farma/13387371864
Farma Král - Jan Král,,282 01 Břežany II,,https://mapafarem.cz/farma/13387371867
Farma Klídek,,282 01 Doubravčice-Český Brod,,https://mapafarem.cz/farma/13387371868
Farma Bláto s.r.o.,,285 04 Uhlířské Janovice,,https://mapafarem.cz/farma/13387371870
Sýrárna Kopanický mlýn,,312 Hořátev-Zvěřínek,,https://mapafarem.cz/farma/13387371871
Farma Heroutice,,257 56 Neveklov,,https://mapafarem.cz/farma/13387371872
Farmářský stánek - Farma Břežany II,,282 01 Rostoklaty-Český Brod,,https://mapafarem.cz/farma/13387371873
The Farm Shop,,267 01 Králův Dvůr-Beroun 1,,https://mapafarem.cz/farma/13387371874
Farmářský obchůdek na Statku u Milušky,,250 01 Zápy,,https://mapafarem.cz/farma/13387371875
Dvůr Libodřice,,280 02 Libodřice,,https://mapafarem.cz/farma/13387371877
Farmářskej krámek,,394 70 Kamenice nad Lipou,,https://mapafarem.cz/farma/13387371878
Farmář,,277 42 Obříství,,https://mapafarem.cz/farma/13387371879
Sklizeno v Polabí,,289 16 Starý Vestec-Přerov nad Labem,,https://mapafarem.cz/farma/13387371880
Krouhárna zelí Tuchlovice,,273 02 Tuchlovice,,https://mapafarem.cz/farma/13387371881
Ing. Zdeněk Moc,,289 16 Starý Vestec,,https://mapafarem.cz/farma/13387371882
BAŠE A SPOL. s.r.o.,,281 23 Starý Kolín,,https://mapafarem.cz/farma/13387371883
Krouhárna Plechatý,,273 71 Zlonice-Výdejní místo Šlapanice,,https://mapafarem.cz/farma/13387371884
Jesenický grunt s.r.o.,,262 31 Příbram-Milín,,https://mapafarem.cz/farma/13387371885
Krouhane zelí Plzeň,,330 33 Plešnice,,https://mapafarem.cz/farma/13387371886
Prodejna Farma Novák,,289 16 Přerov nad Labem,,https://mapafarem.cz/farma/13387371888
Sady Limuzy,,282 01 Tismice-Český Brod,,https://mapafarem.cz/farma/13387371889
"Bramko, s.r.o.",,289 17 Semice,,https://mapafarem.cz/farma/13387371890
Mlékomat - automat na mléko,,263 01 Drhovy-Dobříš,,https://mapafarem.cz/farma/13387371891
Brambory Rostoklaty - Farma Kubelka,,281 71 Rostoklaty,,https://mapafarem.cz/farma/13387371892
Prodejna zeleniny ZOS Kačina a.s.,,284 01 Svatý Mikuláš,,https://mapafarem.cz/farma/13387371893
Farma-černý Milan,,282 01 Tismice,,https://mapafarem.cz/farma/13387371894
Farma Líštěnec,,257 89 Smilkov-Heřmaničky,,https://mapafarem.cz/farma/13387371895
Prodej jablek Otice,,251 63 Strančice,,https://mapafarem.cz/farma/13387371896
Jablka Tuchoraz - rodinný obchod,,282 01 Tuchoraz,,https://mapafarem.cz/farma/13387371898
Mlékomat Neumětely - prodej mléčných výrobků,,267 24 Neumětely-Hostomice pod Brdy,,https://mapafarem.cz/farma/13387371899
Prodej čerstvého mléka,,290 01 Poděbrady-Poděbrady 1,,https://mapafarem.cz/farma/13387371900
Farma rodiny Kopeckých mlékomat,,257 86 Neustupov-Miličín,,https://mapafarem.cz/farma/13387371901
Rodinná farma u Uzlů,,251 62 Mukařov,,https://mapafarem.cz/farma/13387371902
Prodej medu - od včelaře,,257 26 Český Šternberk,,https://mapafarem.cz/farma/13387371903
Včelí farma Štíhlice,,281 63 Kostelec nad Černými lesy,,https://mapafarem.cz/farma/13387371905
Včelařský Obchod,,268 01 Hořovice,,https://mapafarem.cz/farma/13387371906
Včelí farma a včelařský park APIS ROSŤA,,274 01 Slaný-Slaný 1,,https://mapafarem.cz/farma/13387371908
Rudoltický med,,257 53 Vrchotovy Janovice,,https://mapafarem.cz/farma/13387371909
Ivo Fiřt - VČELAŘSTVÍ,,263 01 Dobříš,,https://mapafarem.cz/farma/13387371910
Včelařská farma Veletov,,280 02 Veletov,,https://mapafarem.cz/farma/13387371913
Vinařství Víno Podrum,,252 81 Petrov-Jílové u Prahy,,https://mapafarem.cz/farma/13387371916
VINOTÉKA NA KOVÁRNĚ,,257 44 Neveklov-Netvořice,,https://mapafarem.cz/farma/13387371917
Vinné sklepy Kutná Hora,,284 01 Kutná Hora-Kutná Hora 1,,https://mapafarem.cz/farma/13387371918
Vinařství Bettina Lobkowicz,,276 01 Mělník-Mělník 1,,https://mapafarem.cz/farma/13387371921
Mikrovinařství rodiny Peškových,,252 45 Březová-Oleško-Zvole u Prahy,,https://mapafarem.cz/farma/13387371923
VínokVám,,250 83 Zlatá-Škvorec,,https://mapafarem.cz/farma/13387371924
Vinotéka u zámku,,250 01 Brandýs nad Labem-Stará Boleslav-Brandýs nad Labem-Stará Boleslav 1,,https://mapafarem.cz/farma/13387371925
Jeviněvské vinařství,,277 05 Jeviněves,,https://mapafarem.cz/farma/13387371926
Palác vína,,250 63 Čakovičky-Mratín,,https://mapafarem.cz/farma/13387371928
VinoHerink.cz,,251 01 Herink,,https://mapafarem.cz/farma/13387371929
Vinařství Hanuš,,284 01 Kutná Hora-Kutná Hora 4,,https://mapafarem.cz/farma/13387371930
Vinařství Kocián,,284 01 Kutná Hora-Kutná Hora 1,,https://mapafarem.cz/farma/13387371932
Rodinné vinařství Mikulenkovi,,412 01 Velké Žernoseky,,https://mapafarem.cz/farma/13387371933
VERNER maso & uzeniny,,285 04 Úžice-Uhlířské Janovice,,https://mapafarem.cz/farma/13387371935
Prostě maso,,257 53 Olbramovice-Vrchotovy Janovice,,https://mapafarem.cz/farma/13387371936
Rodinný statek Patákovi - maso,,257 53 Vojkov-Vrchotovy Janovice,,https://mapafarem.cz/farma/13387371937
"Jiří Heřman, Střimelické uzeniny",,281 63 Stříbrná Skalice-Kostelec nad Černými lesy,,https://mapafarem.cz/farma/13387371939
Řeznictví u Rudolfa,,277 45 Kozomín,,https://mapafarem.cz/farma/13387371940
Řeznictví a uzenářství U Smrčků Pyšely,,251 67 Pyšely,,https://mapafarem.cz/farma/13387371941
Rodinná farma Laloučkovi,,257 65 Miřetice,,https://mapafarem.cz/farma/13387371942
Řeznictví u Matoušků / Podblanické maso - uzeniny,,256 01 Benešov-Benešov u Prahy,,https://mapafarem.cz/farma/13387371943
Domaci hovezi,,262 03 Borotice-Nový Knín,,https://mapafarem.cz/farma/13387371944
Farmářské trhy v Čelákovicích,,250 88 Čelákovice,,https://mapafarem.cz/farma/13387371945
Neratovické trhy,,277 11 Neratovice,,https://mapafarem.cz/farma/13387371947
ZO ČSCH Kolín - Trhy,,280 02 Kolín 2,,https://mapafarem.cz/farma/13387371949
Dvůr Kobylisy,,182 00 Praha 8-Kobylisy,,https://mapafarem.cz/farma/13387371950
Farma Zahradnice,,257 53 Olbramovice-Vrchotovy Janovice,,https://mapafarem.cz/farma/13387371951
Farma & apartmán Karhulka,,257 08 Načeradec,,https://mapafarem.cz/farma/13387371952
Farma U Dvou pštrosů,,267 06 Hýskov,,https://mapafarem.cz/farma/13387371954
Herba Roja - Experimentální zahrada,,257 08 Pravonín-Načeradec,,https://mapafarem.cz/farma/13387371955
Koňské bylinky,,289 22 Lysá nad Labem,,https://mapafarem.cz/farma/13387371956
Občerstvení Zahrady Myšlín,,251 64 Mnichovice,,https://mapafarem.cz/farma/13387371957
U Levandule - Bylinky a koření,,267 06 Hýskov,,https://mapafarem.cz/farma/13387371958
Kotvičníková Farma Ing.Štěpánka Janoutová,,338 24 Bušovice,,https://mapafarem.cz/farma/13387371959
Zahrady Myšlín - Bistro v chalupě,,251 64 Mnichovice,,https://mapafarem.cz/farma/13387371960
Farma Jasné nebe Netěchovice 1,,375 01 Týn nad Vltavou-Týn nad Vltavou 1,,https://mapafarem.cz/farma/13387371961
Bylinkářství u babky,,277 11 Libiš-Neratovice,,https://mapafarem.cz/farma/13387371962
Bylinková Terapie,,277 35 Mšeno-Mšeno u Mělníka,,https://mapafarem.cz/farma/13387371963
Farma Tůmovi,,389 01 Libějovice-Vodňany,,https://mapafarem.cz/farma/13387371964
Farma Kalousek,,391 71 Březnice,,https://mapafarem.cz/farma/13387371966
Farma u Lesa,,6 Sudoměřice u Bechyně,,https://mapafarem.cz/farma/13387371968
Kozlův statek - Farmapark,,397 01 Předotice,,https://mapafarem.cz/farma/13387371971
Farma Doňov,,378 21 Doňov,,https://mapafarem.cz/farma/13387371972
Naše Farma - farmářská prodejna,,382 81 Besednice,,https://mapafarem.cz/farma/13387371973
Naše Zvířátka Putim,,397 01 Putim,,https://mapafarem.cz/farma/13387371979
"Farma Starý bor, Sedlice",,387 32 Sedlice,,https://mapafarem.cz/farma/13387371982
Ekofarma Petrovice,,373 12 Mladošovice-Borovany,,https://mapafarem.cz/farma/13387371984
Ekofarma Horní Chrášťany,,384 11 Lhenice-Netolice,,https://mapafarem.cz/farma/13387371985
Špatný Jakub,,387 73 Bílsko,,https://mapafarem.cz/farma/13387371987
Farma Vlkov,,373 41 Vlkov-Hluboká nad Vltavou,,https://mapafarem.cz/farma/13387371989
Biofarma Slunečná,,384 51 Želnava-Volary,,https://mapafarem.cz/farma/13387371990
Krouhárna zelí,,370 07 Roudné-České Budějovice 7,,https://mapafarem.cz/farma/13387371993
Zemědělský podnik Malše a.s.,,370 07 Roudné-České Budějovice 7,,https://mapafarem.cz/farma/13387371994
"Zemcheba, S.r.o.",,389 01 Chelčice,,https://mapafarem.cz/farma/13387371995
Zeo Trade,,389 01 Vodňany,,https://mapafarem.cz/farma/13387371996
Sady sv. Prokopa,,373 01 Temelín,,https://mapafarem.cz/farma/13387371997
Velkoobchod ovoce - zelenina Zdeněk Cimbura s.r.o.,,397 01 Písek-Písek 1,,https://mapafarem.cz/farma/13387371998
ZEAS AGRO a.s. RÁBÍN,,384 11 Malovice-Netolice,,https://mapafarem.cz/farma/13387372000
Statek u Návarů,,373 72 Lišov-Lišov u Českých Budějovic,,https://mapafarem.cz/farma/13387372002
H+H Hřebík,,398 59 Hrejkovice,,https://mapafarem.cz/farma/13387372003
Zemědělské družstvo Popelín,,378 53 Popelín,,https://mapafarem.cz/farma/13387372006
Zemědělské družstvo Rodvínov,,377 01 Rodvínov,,https://mapafarem.cz/farma/13387372007
Ovocnářství Steinocher,,383 01 Lhenice-Prachatice,,https://mapafarem.cz/farma/13387372008
"Prodejna českych jablek, moštu a brambor",,384 11 Malovice-Netolice,,https://mapafarem.cz/farma/13387372009
Ovocnářství Seberovi,,384 11 Malovice-Netolice,,https://mapafarem.cz/farma/13387372010
Ovocnářství Petrášek,,384 11 Malovice-Netolice,,https://mapafarem.cz/farma/13387372011
"Farma u Hoštičků - prodej brambor, cibule a hovězího dobytka na maso plemene Aberdeen Angus",,386 01 Chrášťovice,,https://mapafarem.cz/farma/13387372013
Farma Milná s.r.o.,,382 26 Frymburk,,https://mapafarem.cz/farma/13387372018
Farma U Čechů,,391 43 Běleč,,https://mapafarem.cz/farma/13387372020
Farma Hana Langová,,378 81 Český Rudolec-Slavonice,,https://mapafarem.cz/farma/13387372022
Minimlékárna Mláka,,379 01 Novosedly nad Nežárkou-Třeboň,,https://mapafarem.cz/farma/13387372023
"Včelka - Včelařská Prodejna Fryčová Jana , OTEVŘENO POUZE V SUDÉ TÝDNY",,370 01 České Budějovice-České Budějovice 1,,https://mapafarem.cz/farma/13387372030
Sklenice a láhve - Petr Sedláček,,379 01 Třeboň,,https://mapafarem.cz/farma/13387372035
Prodej včelího medu,,378 81 Český Rudolec-Slavonice,,https://mapafarem.cz/farma/13387372039
"Galvína, obchod s vínem & galerie",,391 65 Bechyně,,https://mapafarem.cz/farma/13387372040
Degustárna,,397 01 Písek-Písek 1,,https://mapafarem.cz/farma/13387372041
Vinotéka Rostislav Píbr,,370 08 České Budějovice-České Budějovice 8,,https://mapafarem.cz/farma/13387372042
Prémiová vinotéka - Lidická,,370 07 České Budějovice-České Budějovice 7,,https://mapafarem.cz/farma/13387372043
VÍNO HRUŠKA - vinotéka České Budějovice,,370 05 České Budějovice-České Budějovice 5,,https://mapafarem.cz/farma/13387372045
Vinotéka U Kapličky,,370 05 České Budějovice-České Budějovice 2,,https://mapafarem.cz/farma/13387372047
Vinotéka u Lípy,,370 05 České Budějovice-České Budějovice 5,,https://mapafarem.cz/farma/13387372048
Vinotéka Rudolfovská,,370 01 České Budějovice-České Budějovice 1,,https://mapafarem.cz/farma/13387372049
"Vinotéka, kavárna Hroznovka",,370 01 České Budějovice-České Budějovice 1,,https://mapafarem.cz/farma/13387372050
Farkatéka Farka Roman,,370 01 České Budějovice-České Budějovice 1,,https://mapafarem.cz/farma/13387372052
Vinotéka Handl,,375 01 Týn nad Vltavou-Týn nad Vltavou 1,,https://mapafarem.cz/farma/13387372053
Vinotéka Víno Diviš,,392 01 Soběslav-Soběslav I,,https://mapafarem.cz/farma/13387372054
Ráj Sýrů & Vinotéka České Budějovice,,370 01 České Budějovice-České Budějovice 1,,https://mapafarem.cz/farma/13387372056
Díra,,370 01 České Budějovice-České Budějovice 1,,https://mapafarem.cz/farma/13387372057
FARMA LIŠKA,,390 02 Tábor-Tábor 2,,https://mapafarem.cz/farma/13387372058
Erhart Josef - Řeznictví - Uzenářství,,370 06 Doubravice-České Budějovice 6,,https://mapafarem.cz/farma/13387372059
Řeznictví U lišáka,,399 01 Milevsko-Milevsko 1,,https://mapafarem.cz/farma/13387372060
Farská zahrada,,373 82 Boršov nad Vltavou,,https://mapafarem.cz/farma/13387372063
Včelenský trh,,373 82 Včelná-Boršov nad Vltavou,,https://mapafarem.cz/farma/13387372064
Farma Mošna,,383 01 Zbytiny-Prachatice,,https://mapafarem.cz/farma/13387372068
PENZION Hamr,,391 81 Veselí nad Lužnicí-Veselí nad Lužnicí 1,,https://mapafarem.cz/farma/13387372069
Dvůr Výška,,399 01 Zhoř,,https://mapafarem.cz/farma/13387372070
Ekofarma Šťástkovi,,378 42 Kamenný Malíkov,,https://mapafarem.cz/farma/13387372071
Dvůr Hamr,,379 01 Lužnice,,https://mapafarem.cz/farma/13387372072
Statek Zelený dub,,397 01 Drhovle-Písek 1,,https://mapafarem.cz/farma/13387372073
Daisy Ranch,,55 Sedlečko u Soběslavě-Soběslav,,https://mapafarem.cz/farma/13387372074
Penzion U Farmáře,,391 37 Chotoviny,,https://mapafarem.cz/farma/13387372075
Bylinky od Světa - výroba kvalitních sirupů a regionální bylinkový obchod,,379 01 Třeboň,,https://mapafarem.cz/farma/13387372076
Bylinky Naturius v Panské,,370 01 České Budějovice-České Budějovice 1,,https://mapafarem.cz/farma/13387372077
Kouzelné bylinky,,381 01 Český Krumlov-Český Krumlov 1,,https://mapafarem.cz/farma/13387372078
Byliny Mikeš S.r.o.,,387 71 Číčenice,,https://mapafarem.cz/farma/13387372080
"Obchod Bylinka - káva, čaj, oříšky",,379 01 Třeboň,,https://mapafarem.cz/farma/13387372082
Jendobrýjídlo,,370 01 České Budějovice-České Budějovice 1,,https://mapafarem.cz/farma/13387372083
Farma Borek,,332 09 Štěnovický Borek-Štěnovice,,https://mapafarem.cz/farma/13387372084
Ekofarma Útušice,,332 09 Útušice,,https://mapafarem.cz/farma/13387372085
Farma Krejčových,,332 04 Milínov,,https://mapafarem.cz/farma/13387372087
Martin Otásek,,322 00 Plzeň 5-Křimice,,https://mapafarem.cz/farma/13387372088
Farma Ledce - Václav Neužil,,330 14 Ledce u Plzně,,https://mapafarem.cz/farma/13387372089
Mlékomat a výdejník Milknatur u farmy,,330 21 Líně,,https://mapafarem.cz/farma/13387372090
Ekofarma Pod Radyní,,332 02 Starý Plzenec,,https://mapafarem.cz/farma/13387372091
"Farma Jitřenka, z.s.",,326 00 Plzeň 2-Slovany,,https://mapafarem.cz/farma/13387372092
Galloway Farma,,334 53 Roupov,,https://mapafarem.cz/farma/13387372093
AB Bor s.r.o. - Řeznictví,,326 00 Plzeň 2-Slovany-Východní Předměstí,,https://mapafarem.cz/farma/13387372095
Farma Pašek,,334 01 Řenče,,https://mapafarem.cz/farma/13387372096
ZV Milknatur a.s.,,330 21 Líně,,https://mapafarem.cz/farma/13387372097
Farma Údolíčko,,348 06 Přimda,,https://mapafarem.cz/farma/13387372098
Farmářský Obchod Plzeň Slovany,,326 00 Plzeň 2-Slovany,,https://mapafarem.cz/farma/13387372099
křimické zelí - zelárna Forejt,,322 00 Plzeň 5-Křimice,,https://mapafarem.cz/farma/13387372100
Farmapark Dobřany,,334 41 Dobřany,,https://mapafarem.cz/farma/13387372101
Bio Farma Ekl,,338 08 Plískov,,https://mapafarem.cz/farma/13387372102
Farma Losiná,,332 04 Losiná,,https://mapafarem.cz/farma/13387372103
Moštárna a ekofarma,,331 62 Manětín,,https://mapafarem.cz/farma/13387372104
Biofarma Belina,,364 01 Toužim,,https://mapafarem.cz/farma/13387372107
Organic farm Soběsuky,,335 55 Neurazy-Nepomuk 1,,https://mapafarem.cz/farma/13387372108
Alp Rieser Farma,,338 08 Terešov,,https://mapafarem.cz/farma/13387372109
Farmářský Obchod Plzeň Centrum,,301 00 Plzeň 3,,https://mapafarem.cz/farma/13387372110
PLODY ŠUMAVY,,339 01 Klatovy-Klatovy 1,,https://mapafarem.cz/farma/13387372113
Zelárna Lobkowicz - Křimické zelí - opět krouháme!!!,,322 00 Plzeň 5-Křimice,,https://mapafarem.cz/farma/13387372114
Mlýn Podhora,,339 01 Klatovy-Klatovy 1,,https://mapafarem.cz/farma/13387372115
Sady Schwarz Vranov s.r.o.,,338 24 Břasy,,https://mapafarem.cz/farma/13387372116
Lukrena,,332 04 Nebílovy-Nezvěstice,,https://mapafarem.cz/farma/13387372117
"FYTOS - zahradnictví, ovocná a okrasná školka Plzeň",,301 00 Plzeň-Plzeň 1,,https://mapafarem.cz/farma/13387372118
Kolowratovy sady s.r.o.,,348 06 Přimda,,https://mapafarem.cz/farma/13387372119
Jahody a zahradnictví Pavel Bonk,,339 01 Klatovy-Klatovy 1,,https://mapafarem.cz/farma/13387372120
Farma Moulisových,,332 04 Milínov,,https://mapafarem.cz/farma/13387372121
Farmapark u Toma,,330 14 Ledce-Ledce u Plzně,,https://mapafarem.cz/farma/13387372122
Mléčný bar,,341 01 Horažďovice,,https://mapafarem.cz/farma/13387372125
Farma Loužná s.r.o.,,341 01 Myslív-Horažďovice,,https://mapafarem.cz/farma/13387372126
Včelka Plzeň,,323 00 Plzeň 1-Bolevec,,https://mapafarem.cz/farma/13387372129
Včelí farma u Toupalů,,345 43 Koloveč,,https://mapafarem.cz/farma/13387372132
Včelařství M+M,,364 52 Verušičky-Žlutice,,https://mapafarem.cz/farma/13387372137
Medomat,,330 27 Vejprnice-132724661E,,https://mapafarem.cz/farma/13387372138
Včelařství Thomayer,,345 33 Chodov,,https://mapafarem.cz/farma/13387372140
Wine Point Plzeň,,301 00 Plzeň 3-Jižní Předměstí,,https://mapafarem.cz/farma/13387372141
Vinařství P&Z,,349 01 Stříbro,,https://mapafarem.cz/farma/13387372142
Vinotéka Bobulka Plzeň,,326 00 Plzeň 2-Slovany,,https://mapafarem.cz/farma/13387372143
"Kvalitní vína - Abcros, s.r.o.",,326 00 Plzeň-Plzeň 8-Černice,,https://mapafarem.cz/farma/13387372144
Vinotéka Dionýs,,301 00 Plzeň 3-Jižní Předměstí,,https://mapafarem.cz/farma/13387372145
Merum Italian wines,,301 00 Plzeň 3,,https://mapafarem.cz/farma/13387372146
Degust vinotéka - pivotéka,,301 00 Plzeň 3-Jižní Předměstí,,https://mapafarem.cz/farma/13387372147
FINE FRANCE,,301 00 Plzeň 3,,https://mapafarem.cz/farma/13387372148
Merlot - Zastávka * vinný bar & vinotéka,,301 00 Plzeň 3-Vnitřní Město,,https://mapafarem.cz/farma/13387372149
Na břehu Rhôny Plzeň,,301 00 Plzeň 3-Vnitřní Město,,https://mapafarem.cz/farma/13387372150
Vinotéka Plzeň,,301 00 Plzeň 3,,https://mapafarem.cz/farma/13387372151
Vinotéka Tlučná,,330 26 Tlučná,,https://mapafarem.cz/farma/13387372152
Vinárna U Kaštanu,,301 00 Plzeň 3-Jižní Předměstí,,https://mapafarem.cz/farma/13387372153
Prodejna moravských vín,,338 22 Volduchy,,https://mapafarem.cz/farma/13387372156
Prosekárna Plzeň,,301 00 Plzeň 3-Vnitřní Město,,https://mapafarem.cz/farma/13387372157
Cavino Plzeň,,301 00 Plzeň 3,,https://mapafarem.cz/farma/13387372158
Udírna Plzák z Plzně s.r.o.,,301 00 Plzeň-Plzeň 3,,https://mapafarem.cz/farma/13387372161
Řeznictví a uzenářství Majer Třemošná,,330 11 Třemošná,,https://mapafarem.cz/farma/13387372162
Řeznictví Dobřany s.r.o.,,334 41 Dobřany,,https://mapafarem.cz/farma/13387372163
Řeznictví RABBIT,,301 00 Plzeň-Plzeň 3,,https://mapafarem.cz/farma/13387372164
